replica,experimento,hiperparametro,valor_hiperparametro,orden_valor,tiempo_entrenamiento,accuracy_train,accuracy_test,error_test,gap_accuracy,f1_test,recall_test,auc_test
0,minimo_muestras_hoja,min_samples_leaf,20,3,0.08567099994979799,0.9908511228167453,0.9922430510665805,0.007756948933419494,-0.0013919282498352503,0.9836956521739131,0.9705093833780161,0.9967983704116443
1,minimo_muestras_hoja,min_samples_leaf,20,3,0.08262904197908938,0.9919600776268367,0.9896574014221073,0.010342598577892659,0.002302676204729348,0.9782608695652174,0.9651474530831099,0.9979904179473946
2,minimo_muestras_hoja,min_samples_leaf,20,3,0.08360004099085927,0.9905738841142223,0.9915966386554622,0.008403361344537785,-0.0010227545412399008,0.9823129251700681,0.967828418230563,0.9990682846847011
3,minimo_muestras_hoja,min_samples_leaf,20,3,0.08686466701328754,0.9922373163293596,0.984486102133161,0.015513897866838988,0.007751214196198619,0.967479674796748,0.9571045576407506,0.9970312992404693
4,minimo_muestras_hoja,min_samples_leaf,20,3,0.08630429091863334,0.9922373163293596,0.9864253393665159,0.013574660633484115,0.005811976962843746,0.9714285714285714,0.9571045576407506,0.9952044064653734
5,minimo_muestras_hoja,min_samples_leaf,20,3,0.088297207839787,0.9908511228167453,0.9883645765998708,0.011635423400129241,0.0024865462168744967,0.975609756097561,0.9651474530831099,0.9937269069335148
6,minimo_muestras_hoja,min_samples_leaf,20,3,0.08515704213641584,0.9908511228167453,0.9864253393665159,0.013574660633484115,0.00442578345022937,0.9714285714285714,0.9571045576407506,0.998175390840873
7,minimo_muestras_hoja,min_samples_leaf,20,3,0.0832568749319762,0.9916828389243139,0.9909502262443439,0.009049773755656076,0.0007326126799699351,0.981029810298103,0.9705093833780161,0.9953802448949765
8,minimo_muestras_hoja,min_samples_leaf,20,3,0.084734708070755,0.9902966454116995,0.9935358758888171,0.006464124111182912,-0.003239230477117605,0.9865229110512129,0.9812332439678284,0.9962080556836919
9,minimo_muestras_hoja,min_samples_leaf,20,3,0.08405637484975159,0.9902966454116995,0.9896574014221073,0.010342598577892659,0.000639243989592142,0.9782608695652174,0.9651474530831099,0.997581650688967
10,minimo_muestras_hoja,min_samples_leaf,20,3,0.0886226249858737,0.9905738841142223,0.9915966386554622,0.008403361344537785,-0.0010227545412399008,0.9823609226594301,0.9705093833780161,0.9989974925896662
11,minimo_muestras_hoja,min_samples_leaf,20,3,0.08430641703307629,0.9908511228167453,0.9864253393665159,0.013574660633484115,0.00442578345022937,0.9711934156378601,0.9490616621983914,0.9969582235294655
12,minimo_muestras_hoja,min_samples_leaf,20,3,0.08617387502454221,0.9916828389243139,0.9870717517776342,0.012928248222365823,0.004611087146679682,0.9726027397260274,0.9517426273458445,0.9957558997218556
13,minimo_muestras_hoja,min_samples_leaf,20,3,0.0841614999808371,0.9894649293041309,0.9915966386554622,0.008403361344537785,-0.0021317093513313345,0.9824561403508771,0.9758713136729222,0.9979972687953012
14,minimo_muestras_hoja,min_samples_leaf,20,3,0.08677566586993635,0.9914056002217909,0.989010989010989,0.01098901098901095,0.002394611210801867,0.9769335142469471,0.9651474530831099,0.9943640357888293
15,minimo_muestras_hoja,min_samples_leaf,20,3,0.08316829218529165,0.9911283615192681,0.9877181641887525,0.012281835811247532,0.0034101973305156186,0.9741496598639455,0.9597855227882037,0.998947253038351
16,minimo_muestras_hoja,min_samples_leaf,20,3,0.08568695816211402,0.9911283615192681,0.9877181641887525,0.012281835811247532,0.0034101973305156186,0.9741496598639455,0.9597855227882037,0.9956211663796923
17,minimo_muestras_hoja,min_samples_leaf,20,3,0.09277750016190112,0.9908511228167453,0.9928894634776988,0.007110536522301203,-0.0020383406609535415,0.9851150202976996,0.9758713136729222,0.9989974925896662
18,minimo_muestras_hoja,min_samples_leaf,20,3,0.0859418751206249,0.9936235098419739,0.982546864899806,0.017453135100193973,0.011076644942167868,0.9630642954856361,0.9436997319034852,0.9927403848349631
19,minimo_muestras_hoja,min_samples_leaf,20,3,0.08363366592675447,0.9922373163293596,0.9877181641887525,0.012281835811247532,0.004519152140607163,0.9740082079343365,0.9544235924932976,0.9960265082141666
20,minimo_muestras_hoja,min_samples_leaf,20,3,0.08478474989533424,0.9916828389243139,0.9903038138332256,0.009696186166774368,0.0013790250910882262,0.9795918367346939,0.9651474530831099,0.9944074244922381
21,minimo_muestras_hoja,min_samples_leaf,20,3,0.08782741683535278,0.9905738841142223,0.9883645765998708,0.011635423400129241,0.002209307514351555,0.9757412398921833,0.9705093833780161,0.9942144589428684
22,minimo_muestras_hoja,min_samples_leaf,20,3,0.0837400839664042,0.9930690324369282,0.984486102133161,0.015513897866838988,0.008582930303767222,0.9673024523160763,0.9517426273458445,0.9945353069864946
23,minimo_muestras_hoja,min_samples_leaf,20,3,0.08836554200388491,0.9911283615192681,0.9870717517776342,0.012928248222365823,0.00405660974163391,0.972972972972973,0.9651474530831099,0.9976775625596594
24,minimo_muestras_hoja,min_samples_leaf,20,3,0.08333279192447662,0.9922373163293596,0.9870717517776342,0.012928248222365823,0.0051655645517254545,0.9726775956284153,0.9544235924932976,0.99282716224178
25,minimo_muestras_hoja,min_samples_leaf,20,3,0.08607420814223588,0.9914056002217909,0.9915966386554622,0.008403361344537785,-0.0001910384336712978,0.9824561403508771,0.9758713136729222,0.9990568666048568
26,minimo_muestras_hoja,min_samples_leaf,20,3,0.07971487520262599,0.9911283615192681,0.9935358758888171,0.006464124111182912,-0.002407514369549002,0.9865229110512129,0.9812332439678284,0.9979162004284063
27,minimo_muestras_hoja,min_samples_leaf,20,3,0.09392962488345802,0.9911283615192681,0.9883645765998708,0.011635423400129241,0.0027637849193973274,0.9754768392370572,0.9597855227882037,0.9981982270005617
28,minimo_muestras_hoja,min_samples_leaf,20,3,0.08558650012128055,0.9911283615192681,0.9909502262443439,0.009049773755656076,0.0001781352749241627,0.9811827956989247,0.9785522788203753,0.9981868089207174
29,minimo_muestras_hoja,min_samples_leaf,20,3,0.08688775007613003,0.9900194067091767,0.9903038138332256,0.009696186166774368,-0.00028440712404897983,0.9796472184531886,0.967828418230563,0.9943788792926271
